,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '85.00±2.00'}","{'Train': '100.00±0.00', 'Val': '80.00±5.00'}","{'Train': '94.00±1.00', 'Val': '90.00±3.00'}","{'Train': '97.00±1.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±2.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '93.00±3.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}","{'Train': '82.00±2.00', 'Val': '72.00±5.00'}","{'Train': '98.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±7.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '88.00±1.00', 'Val': '80.00±4.00'}","{'Train': '97.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.79±0.04'}","{'Train': '1.00±0.00', 'Val': '0.73±0.07'}","{'Train': '0.76±0.03', 'Val': '0.62±0.07'}","{'Train': '0.95±0.01', 'Val': '0.76±0.07'}","{'Train': '1.00±0.00', 'Val': '0.76±0.07'}"
