,svm,rf,knn,lr,mlp
svm,1.0,7.497534123045403e-19,5.842140671643677e-16,7.417102825310591e-26,2.0834703598698125e-24
rf,7.497534123045403e-19,1.0,2.735453720091797e-15,6.732425068759813e-20,5.593496530353596e-21
knn,5.842140671643676e-16,2.7354537200917966e-15,1.0,2.7354537200917966e-15,1.9656353104071744e-17
lr,7.417102825310697e-26,6.732425068759813e-20,2.735453720091797e-15,1.0,2.3064382404874818e-23
mlp,2.0834703598697828e-24,5.593496530353635e-21,1.9656353104071744e-17,2.306438240487449e-23,1.0
