,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '79.00±5.00'}","{'Train': '100.00±0.00', 'Val': '94.00±4.00'}","{'Train': '97.00±1.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '93.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '94.00±4.00'}","{'Train': '100.00±0.00', 'Val': '95.00±1.00'}","{'Train': '100.00±0.00', 'Val': '72.00±5.00'}","{'Train': '98.00±0.00', 'Val': '94.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '92.00±1.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '82.00±3.00'}","{'Train': '98.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '92.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.84±0.03'}","{'Train': '1.00±0.00', 'Val': '0.75±0.05'}","{'Train': '1.00±0.00', 'Val': '0.67±0.06'}","{'Train': '0.95±0.01', 'Val': '0.82±0.04'}","{'Train': '1.00±0.00', 'Val': '0.84±0.04'}"
