,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '97.00±1.00', 'Val': '87.00±5.00'}","{'Train': '100.00±0.00', 'Val': '81.00±10.00'}","{'Train': '100.00±0.00', 'Val': '86.00±9.00'}","{'Train': '99.00±0.00', 'Val': '87.00±6.00'}","{'Train': '100.00±0.00', 'Val': '86.00±5.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '75.00±6.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '84.00±6.00'}","{'Train': '100.00±0.00', 'Val': '81.00±5.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}"
MCC,"{'Train': '0.96±0.01', 'Val': '0.77±0.09'}","{'Train': '1.00±0.00', 'Val': '0.67±0.11'}","{'Train': '1.00±0.00', 'Val': '0.62±0.09'}","{'Train': '0.99±0.00', 'Val': '0.75±0.11'}","{'Train': '1.00±0.00', 'Val': '0.75±0.10'}"
