,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '96.00±1.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±2.00'}","{'Train': '97.00±1.00', 'Val': '93.00±3.00'}","{'Train': '99.00±1.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Specificity,"{'Train': '97.00±1.00', 'Val': '93.00±3.00'}","{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '88.00±1.00', 'Val': '72.00±5.00'}","{'Train': '98.00±1.00', 'Val': '93.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}"
Accuracy,"{'Train': '96.00±1.00', 'Val': '92.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±1.00'}","{'Train': '92.00±1.00', 'Val': '83.00±2.00'}","{'Train': '99.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}"
MCC,"{'Train': '0.93±0.01', 'Val': '0.84±0.04'}","{'Train': '1.00±0.00', 'Val': '0.77±0.02'}","{'Train': '0.85±0.02', 'Val': '0.67±0.03'}","{'Train': '0.97±0.01', 'Val': '0.82±0.04'}","{'Train': '1.00±0.00', 'Val': '0.82±0.05'}"
