Sensitivity,Specificity,Accuracy,MCC
0.8367346938775511,0.9107142857142857,0.8761904761904762,0.7515687001907625
0.9375,1.0,0.9711538461538461,0.9433082785996189
0.9166666666666666,0.9285714285714286,0.9230769230769231,0.8452380952380952
0.8541666666666666,0.9821428571428571,0.9230769230769231,0.8496913258822268
0.8125,0.9285714285714286,0.875,0.7501974033551911
