,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '94.00±2.00'}","{'Train': '100.00±0.00', 'Val': '81.00±4.00'}","{'Train': '100.00±0.00', 'Val': '96.00±3.00'}","{'Train': '100.00±0.00', 'Val': '94.00±2.00'}","{'Train': '100.00±0.00', 'Val': '93.00±3.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '100.00±0.00', 'Val': '98.00±1.00'}","{'Train': '100.00±0.00', 'Val': '50.00±4.00'}","{'Train': '100.00±0.00', 'Val': '94.00±2.00'}","{'Train': '100.00±0.00', 'Val': '95.00±2.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '93.00±1.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}","{'Train': '100.00±0.00', 'Val': '71.00±2.00'}","{'Train': '100.00±0.00', 'Val': '94.00±1.00'}","{'Train': '100.00±0.00', 'Val': '94.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.87±0.03'}","{'Train': '1.00±0.00', 'Val': '0.80±0.04'}","{'Train': '1.00±0.00', 'Val': '0.51±0.05'}","{'Train': '1.00±0.00', 'Val': '0.88±0.03'}","{'Train': '1.00±0.00', 'Val': '0.88±0.04'}"
