,svm,rf,knn,lr,mlp
svm,1.0,1.3297871139752596e-20,2.517378821263409e-15,7.623476657511596e-26,1.65303301960903e-23
rf,1.3297871139752596e-20,1.0,3.7834771296686384e-15,9.734587723668051e-20,5.036908152477658e-16
knn,2.5173788212634216e-15,3.783477129668618e-15,1.0,5.35538353490842e-16,6.212440965958193e-15
lr,7.623476657511704e-26,9.73458772366803e-20,5.35538353490842e-16,1.0,2.6879066532248885e-27
mlp,1.6530330196090182e-23,5.036908152477658e-16,6.212440965958196e-15,2.68790665322485e-27,1.0
