Sensitivity,Specificity,Accuracy,MCC
0.8245614035087719,0.9642857142857143,0.8938053097345132,0.7958592300755616
0.8571428571428571,0.9107142857142857,0.8839285714285714,0.7689613559842405
0.9285714285714286,0.8571428571428571,0.8928571428571429,0.7877263614433762
0.875,0.875,0.875,0.75
0.9107142857142857,0.8392857142857143,0.875,0.7519206177414045
