,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '92.00±1.00', 'Val': '82.00±5.00'}","{'Train': '100.00±0.00', 'Val': '77.00±8.00'}","{'Train': '87.00±1.00', 'Val': '84.00±3.00'}","{'Train': '99.00±0.00', 'Val': '85.00±2.00'}","{'Train': '100.00±0.00', 'Val': '83.00±2.00'}"
Specificity,"{'Train': '95.00±1.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±7.00'}","{'Train': '80.00±2.00', 'Val': '73.00±3.00'}","{'Train': '99.00±0.00', 'Val': '85.00±6.00'}","{'Train': '100.00±0.00', 'Val': '85.00±6.00'}"
Accuracy,"{'Train': '94.00±0.00', 'Val': '84.00±3.00'}","{'Train': '100.00±0.00', 'Val': '82.00±4.00'}","{'Train': '84.00±1.00', 'Val': '78.00±1.00'}","{'Train': '99.00±0.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±3.00'}"
MCC,"{'Train': '0.87±0.01', 'Val': '0.69±0.05'}","{'Train': '1.00±0.00', 'Val': '0.64±0.08'}","{'Train': '0.67±0.02', 'Val': '0.57±0.02'}","{'Train': '0.99±0.01', 'Val': '0.71±0.06'}","{'Train': '1.00±0.00', 'Val': '0.68±0.07'}"
