,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '83.00±2.00'}","{'Train': '92.00±1.00', 'Val': '87.00±3.00'}","{'Train': '96.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '85.00±5.00'}","{'Train': '100.00±0.00', 'Val': '80.00±9.00'}","{'Train': '80.00±2.00', 'Val': '67.00±6.00'}","{'Train': '96.00±1.00', 'Val': '88.00±6.00'}","{'Train': '100.00±0.00', 'Val': '88.00±6.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '86.00±1.00'}","{'Train': '100.00±0.00', 'Val': '81.00±5.00'}","{'Train': '86.00±1.00', 'Val': '77.00±2.00'}","{'Train': '96.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.73±0.03'}","{'Train': '1.00±0.00', 'Val': '0.63±0.09'}","{'Train': '0.73±0.03', 'Val': '0.55±0.04'}","{'Train': '0.92±0.01', 'Val': '0.76±0.04'}","{'Train': '1.00±0.00', 'Val': '0.76±0.04'}"
