,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '96.00±1.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '78.00±4.00'}","{'Train': '100.00±0.00', 'Val': '90.00±5.00'}","{'Train': '93.00±1.00', 'Val': '86.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
Specificity,"{'Train': '97.00±1.00', 'Val': '88.00±6.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '57.00±4.00'}","{'Train': '96.00±0.00', 'Val': '87.00±6.00'}","{'Train': '100.00±0.00', 'Val': '86.00±6.00'}"
Accuracy,"{'Train': '96.00±1.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '85.00±2.00'}","{'Train': '100.00±0.00', 'Val': '72.00±1.00'}","{'Train': '95.00±1.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
MCC,"{'Train': '0.93±0.01', 'Val': '0.76±0.05'}","{'Train': '1.00±0.00', 'Val': '0.70±0.04'}","{'Train': '1.00±0.00', 'Val': '0.50±0.03'}","{'Train': '0.89±0.01', 'Val': '0.73±0.06'}","{'Train': '1.00±0.00', 'Val': '0.74±0.06'}"
