,svm,rf,knn,lr,mlp
svm,1.0,3.769001665522635e-63,9.67841937689405e-59,1.4322206328983313e-61,2.7928302341519514e-60
rf,3.769001665522635e-63,1.0,9.67841937689405e-59,1.4322206328983313e-61,2.7928302341519514e-60
knn,9.67841937689405e-59,9.67841937689405e-59,1.0,1.836321684469549e-57,2.383866793533003e-56
lr,1.4322206328986163e-61,1.4322206328986163e-61,1.8363216844702273e-57,1.0,8.048502115714342e-63
mlp,2.792830234152269e-60,2.792830234152269e-60,2.383866793532868e-56,8.048502115712511e-63,1.0
