,svm,rf,knn,lr,mlp
svm,1.0,1.586215642850094e-19,3.3014942838907484e-16,1.951365827092207e-17,7.244734620052867e-19
rf,1.586215642850094e-19,1.0,2.046575200097891e-14,5.276021370186974e-20,5.595043132731532e-20
knn,3.3014942838907484e-16,2.046575200097868e-14,1.0,2.046575200097868e-14,5.842140671643676e-16
lr,1.9513658270922208e-17,5.276021370186974e-20,2.046575200097891e-14,1.0,1.2913956471017764e-27
mlp,7.244734620052816e-19,5.595043132731413e-20,5.842140671643677e-16,1.2913956471017581e-27,1.0
