,svm,rf,knn,lr,mlp
svm,1.0,1.2249882724436506e-76,4.133042195346877e-74,4.133042195346877e-74,1.2249882724436506e-76
rf,1.2249882724436506e-76,1.0,4.133042195346877e-74,4.133042195346877e-74,1.2249882724436506e-76
knn,4.133042195347464e-74,4.133042195347464e-74,1.0,5.106979531061192e-68,4.133042195347464e-74
lr,4.133042195347464e-74,4.133042195347464e-74,5.106979531061192e-68,1.0,4.133042195347464e-74
mlp,1.2249882724436506e-76,1.2249882724436506e-76,4.133042195346877e-74,4.133042195346877e-74,1.0
