,svm,rf,knn,lr,mlp
svm,1.0,1.6987862611371442e-13,2.9751023399251638e-43,1.5131813065433922e-70,1.5131813065433922e-70
rf,1.6987862611371081e-13,1.0,1.7276483393881814e-12,1.6987862611371081e-13,1.6987862611371081e-13
knn,2.9751023399241513e-43,1.7276483393876165e-12,1.0,2.9751023399241513e-43,2.9751023399241513e-43
lr,1.5131813065433922e-70,1.6987862611371442e-13,2.9751023399251638e-43,1.0,1.5131813065433922e-70
mlp,1.5131813065433922e-70,1.6987862611371442e-13,2.9751023399251638e-43,1.5131813065433922e-70,1.0
