,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '82.00±4.00'}","{'Train': '92.00±1.00', 'Val': '87.00±3.00'}","{'Train': '96.00±0.00', 'Val': '85.00±4.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '84.00±4.00'}","{'Train': '76.00±3.00', 'Val': '66.00±7.00'}","{'Train': '98.00±0.00', 'Val': '90.00±6.00'}","{'Train': '100.00±0.00', 'Val': '90.00±6.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '87.00±1.00'}","{'Train': '100.00±0.00', 'Val': '83.00±3.00'}","{'Train': '84.00±2.00', 'Val': '77.00±4.00'}","{'Train': '97.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.75±0.03'}","{'Train': '1.00±0.00', 'Val': '0.66±0.06'}","{'Train': '0.70±0.03', 'Val': '0.54±0.08'}","{'Train': '0.94±0.00', 'Val': '0.76±0.05'}","{'Train': '1.00±0.00', 'Val': '0.76±0.06'}"
