,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '98.00±1.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±1.00'}","{'Train': '95.00±1.00', 'Val': '92.00±2.00'}","{'Train': '98.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
Specificity,"{'Train': '98.00±1.00', 'Val': '93.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±5.00'}","{'Train': '88.00±2.00', 'Val': '77.00±5.00'}","{'Train': '98.00±0.00', 'Val': '93.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±6.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '91.00±1.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}","{'Train': '91.00±1.00', 'Val': '84.00±2.00'}","{'Train': '98.00±0.00', 'Val': '91.00±1.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}"
MCC,"{'Train': '0.97±0.00', 'Val': '0.83±0.02'}","{'Train': '1.00±0.00', 'Val': '0.77±0.05'}","{'Train': '0.83±0.02', 'Val': '0.70±0.04'}","{'Train': '0.97±0.00', 'Val': '0.83±0.01'}","{'Train': '1.00±0.00', 'Val': '0.81±0.04'}"
