mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,split3_test_Sensitivity,split4_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,split3_train_Sensitivity,split4_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_MCC,split1_test_MCC,split2_test_MCC,split3_test_MCC,split4_test_MCC,mean_test_MCC,std_test_MCC,rank_test_MCC,split0_train_MCC,split1_train_MCC,split2_train_MCC,split3_train_MCC,split4_train_MCC,mean_train_MCC,std_train_MCC
0.05556187629699707,0.0011663310525167525,0.015602493286132812,0.00035644011670279236,0.1,0.1,linear,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'linear'}",0.8596491228070176,0.8035714285714286,0.8214285714285714,0.9107142857142857,0.7857142857142857,0.8362155388471179,0.04457323199208001,20,0.8482142857142857,0.8666666666666667,0.8711111111111111,0.8666666666666667,0.8711111111111111,0.8647539682539682,0.008505344902608028,0.9285714285714286,0.8035714285714286,0.8392857142857143,0.7857142857142857,0.7678571428571429,0.825,0.056919205180390106,25,0.9017857142857143,0.8660714285714286,0.8883928571428571,0.8660714285714286,0.90625,0.8857142857142858,0.017081362919383013,0.8938053097345132,0.8035714285714286,0.8303571428571429,0.8482142857142857,0.7767857142857143,0.8305467762326169,0.03982898461174516,20,0.875,0.8663697104677061,0.8797327394209354,0.8663697104677061,0.888641425389755,0.8752227171492205,0.008452255193383464,0.7897063595799769,0.6071428571428571,0.6608196543914111,0.7019340213028507,0.5536597104360472,0.6626525205706286,0.08080820391534174,19,0.7510785337520489,0.7327380952380952,0.7595944015421681,0.7327380952380952,0.7777933386180202,0.7507884928776855,0.01707936506120729
0.08480439186096192,0.0036580482039145048,0.037851142883300784,0.0015367840169355149,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9298245614035088,0.8928571428571429,0.9285714285714286,0.9464285714285714,0.9107142857142857,0.9216791979949874,0.018315684188275002,2,0.8973214285714286,0.92,0.9422222222222222,0.8888888888888888,0.92,0.913686507936508,0.018850703365782713,0.6428571428571429,0.5178571428571429,0.4642857142857143,0.5357142857142857,0.5892857142857143,0.55,0.061237243569579464,32,0.5758928571428571,0.5714285714285714,0.5,0.59375,0.5625,0.5607142857142857,0.03201860906614483,0.7876106194690266,0.7053571428571429,0.6964285714285714,0.7410714285714286,0.75,0.7360935524652339,0.03283356307948996,27,0.7366071428571429,0.7461024498886414,0.7216035634743875,0.7416481069042317,0.7416481069042317,0.7375218740057271,0.008507728505238059,0.59876075086538,0.44304562390441626,0.4435628112000315,0.5288021942507604,0.5280200004832999,0.5084382761407776,0.05906150598685532,27,0.49973321474312316,0.5245391747401978,0.49331954157120306,0.5053154101717684,0.5168701124216355,0.5079554907295856,0.011342626775066549
0.08399438858032227,0.004855955737924181,0.022933006286621094,0.0010224166393945405,0.1,0.1,sigmoid,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.9122807017543859,0.9821428571428571,1.0,0.9821428571428571,1.0,0.9753132832080201,0.03251233752564304,1,0.8660714285714286,0.9911111111111112,0.9911111111111112,0.9866666666666667,0.9866666666666667,0.9643253968253969,0.04916717590727478,0.6785714285714286,0.07142857142857142,0.10714285714285714,0.17857142857142858,0.05357142857142857,0.21785714285714283,0.23430313524081034,33,0.6026785714285714,0.19196428571428573,0.049107142857142856,0.15625,0.09821428571428571,0.21964285714285717,0.19765042063074445,0.7964601769911505,0.5267857142857143,0.5535714285714286,0.5803571428571429,0.5267857142857143,0.5967920353982301,0.10179122094355868,31,0.734375,0.5924276169265034,0.5211581291759465,0.5723830734966593,0.5434298440979956,0.592754732739421,0.07487380033807611,0.6084529474827891,0.12970131035013507,0.23791547571544325,0.27001350101258437,0.1659003790827993,0.2823967227287502,0.170488635551545,31,0.48590806695733235,0.30482340705543826,0.11992881974535373,0.25673521186256576,0.18508557793364033,0.2704962167108661,0.12468801443867598
0.060132169723510744,0.0027072004094846128,0.017012357711791992,0.0011730123922866975,0.1,1,linear,"{'C': 0.1, 'gamma': 1, 'kernel': 'linear'}",0.8596491228070176,0.8035714285714286,0.8214285714285714,0.9107142857142857,0.7857142857142857,0.8362155388471179,0.04457323199208001,20,0.8482142857142857,0.8666666666666667,0.8711111111111111,0.8666666666666667,0.8711111111111111,0.8647539682539682,0.008505344902608028,0.9285714285714286,0.8035714285714286,0.8392857142857143,0.7857142857142857,0.7678571428571429,0.825,0.056919205180390106,25,0.9017857142857143,0.8660714285714286,0.8883928571428571,0.8660714285714286,0.90625,0.8857142857142858,0.017081362919383013,0.8938053097345132,0.8035714285714286,0.8303571428571429,0.8482142857142857,0.7767857142857143,0.8305467762326169,0.03982898461174516,20,0.875,0.8663697104677061,0.8797327394209354,0.8663697104677061,0.888641425389755,0.8752227171492205,0.008452255193383464,0.7897063595799769,0.6071428571428571,0.6608196543914111,0.7019340213028507,0.5536597104360472,0.6626525205706286,0.08080820391534174,19,0.7510785337520489,0.7327380952380952,0.7595944015421681,0.7327380952380952,0.7777933386180202,0.7507884928776855,0.01707936506120729
0.08006753921508789,0.0036998634910221447,0.03603935241699219,0.002409513213560893,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.6491228070175439,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5892857142857143,0.6333959899749374,0.02218823759225721,31,0.6607142857142857,0.6933333333333334,0.6888888888888889,0.7022222222222222,0.6888888888888889,0.6868095238095238,0.013926380237358706,0.9821428571428571,0.9464285714285714,0.9107142857142857,0.875,0.9285714285714286,0.9285714285714285,0.0357142857142857,7,0.9464285714285714,0.9375,0.9553571428571429,0.9419642857142857,0.9508928571428571,0.9464285714285714,0.006313453403451326,0.8141592920353983,0.7946428571428571,0.7767857142857143,0.7589285714285714,0.7589285714285714,0.7806890012642225,0.02134122171146695,24,0.8035714285714286,0.8151447661469933,0.821826280623608,0.821826280623608,0.8195991091314031,0.8163935730194082,0.006859606292495336,0.6680687834329763,0.6184722330516127,0.5745668839116489,0.5324014440316729,0.5505116375364495,0.5888041963928721,0.04901705573002518,24,0.6335525936249404,0.6502844055782893,0.668137546996932,0.6632945663844095,0.6626738777442304,0.6555885980657603,0.012496233070708133
0.08097357749938965,0.005474823390942669,0.021143770217895506,0.0012364244405063196,0.1,1,sigmoid,"{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}",0.8421052631578947,0.8035714285714286,0.7857142857142857,0.8392857142857143,0.7321428571428571,0.800563909774436,0.04033871374447727,28,0.7767857142857143,0.8,0.8133333333333334,0.7866666666666666,0.8133333333333334,0.7980238095238096,0.014510063752905396,0.9107142857142857,0.75,0.8214285714285714,0.7678571428571429,0.7857142857142857,0.8071428571428572,0.05691920518039009,28,0.8214285714285714,0.8214285714285714,0.8080357142857143,0.8080357142857143,0.8258928571428571,0.8169642857142858,0.007470178808339934,0.8761061946902655,0.7767857142857143,0.8035714285714286,0.8035714285714286,0.7589285714285714,0.8037926675094816,0.03992870332542567,23,0.7991071428571429,0.8106904231625836,0.8106904231625836,0.7973273942093542,0.8195991091314031,0.8074828985046134,0.008254290265951003,0.7542386256242785,0.5543674891979409,0.6075304364080838,0.6086976429335179,0.5186018447335575,0.6086872077794758,0.0803150769500005,23,0.5988112941917525,0.6215519074566647,0.6213813767369317,0.5948204125861625,0.6392642430517802,0.6151658468046584,0.016380203719006885
0.06255311965942383,0.004694395751158816,0.017511701583862303,0.001698283575234378,0.1,10,linear,"{'C': 0.1, 'gamma': 10, 'kernel': 'linear'}",0.8596491228070176,0.8035714285714286,0.8214285714285714,0.9107142857142857,0.7857142857142857,0.8362155388471179,0.04457323199208001,20,0.8482142857142857,0.8666666666666667,0.8711111111111111,0.8666666666666667,0.8711111111111111,0.8647539682539682,0.008505344902608028,0.9285714285714286,0.8035714285714286,0.8392857142857143,0.7857142857142857,0.7678571428571429,0.825,0.056919205180390106,25,0.9017857142857143,0.8660714285714286,0.8883928571428571,0.8660714285714286,0.90625,0.8857142857142858,0.017081362919383013,0.8938053097345132,0.8035714285714286,0.8303571428571429,0.8482142857142857,0.7767857142857143,0.8305467762326169,0.03982898461174516,20,0.875,0.8663697104677061,0.8797327394209354,0.8663697104677061,0.888641425389755,0.8752227171492205,0.008452255193383464,0.7897063595799769,0.6071428571428571,0.6608196543914111,0.7019340213028507,0.5536597104360472,0.6626525205706286,0.08080820391534174,19,0.7510785337520489,0.7327380952380952,0.7595944015421681,0.7327380952380952,0.7777933386180202,0.7507884928776855,0.01707936506120729
0.09498958587646485,0.007946865954521728,0.040885639190673825,0.0029581100684421837,0.1,10,rbf,"{'C': 0.1, 'gamma': 10, 'kernel': 'rbf'}",0.05263157894736842,1.0,1.0,1.0,1.0,0.8105263157894737,0.37894736842105253,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,34,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.5221238938053098,0.5,0.5,0.5,0.5,0.504424778761062,0.008849557522123908,34,1.0,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.6008908685968819,0.199554565701559,0.16368951821422695,0.0,0.0,0.0,0.0,0.03273790364284539,0.06547580728569079,34,1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001
0.08903937339782715,0.0033445439836224788,0.023550891876220705,0.001486956967654557,0.1,10,sigmoid,"{'C': 0.1, 'gamma': 10, 'kernel': 'sigmoid'}",0.05263157894736842,1.0,1.0,1.0,1.0,0.8105263157894737,0.37894736842105253,25,0.03125,1.0,1.0,1.0,1.0,0.80625,0.38749999999999996,0.9642857142857143,0.0,0.0,0.0,0.0,0.19285714285714287,0.3857142857142858,35,0.96875,0.0,0.0,0.0,0.0,0.19375,0.38750000000000007,0.504424778761062,0.5,0.5,0.5,0.5,0.5008849557522124,0.0017699115044247816,35,0.5,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5011135857461024,0.5008908685968819,0.00044543429844097205,0.04113063728303114,0.0,0.0,0.0,0.0,0.008226127456606228,0.016452254913212457,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04333481788635254,0.002522977688362369,0.012377166748046875,0.0016538765998700038,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8771929824561403,0.875,0.9285714285714286,0.9107142857142857,0.8571428571428571,0.8897243107769424,0.02601948595594754,12,0.9553571428571429,0.9644444444444444,0.96,0.9644444444444444,0.9688888888888889,0.9626269841269842,0.004594984503790303,0.9464285714285714,0.9107142857142857,0.9107142857142857,0.8928571428571429,0.875,0.9071428571428571,0.023690177073967124,11,0.9598214285714286,0.9508928571428571,0.9508928571428571,0.9598214285714286,0.9642857142857143,0.9571428571428571,0.00535714285714289,0.911504424778761,0.8928571428571429,0.9196428571428571,0.9017857142857143,0.8660714285714286,0.8983723135271807,0.01849488552445248,13,0.9575892857142857,0.9576837416481069,0.955456570155902,0.9621380846325167,0.9665924276169265,0.9598920219535476,0.003994810692784912,0.8251740935356754,0.7862158588810496,0.8394195609836844,0.8036995796652298,0.7322596170283204,0.7973537420187919,0.03726948426852764,13,0.9151876912493143,0.9154462897762439,0.9109470817973174,0.9242842121702746,0.9331931190947846,0.919811678817587,0.007976032363634205
