,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '92.00±1.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}","{'Train': '97.00±1.00', 'Val': '89.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
Specificity,"{'Train': '97.00±0.00', 'Val': '94.00±2.00'}","{'Train': '100.00±0.00', 'Val': '91.00±4.00'}","{'Train': '100.00±0.00', 'Val': '78.00±3.00'}","{'Train': '98.00±0.00', 'Val': '91.00±4.00'}","{'Train': '100.00±0.00', 'Val': '90.00±6.00'}"
Accuracy,"{'Train': '95.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '83.00±2.00'}","{'Train': '97.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
MCC,"{'Train': '0.89±0.01', 'Val': '0.82±0.04'}","{'Train': '1.00±0.00', 'Val': '0.76±0.04'}","{'Train': '1.00±0.00', 'Val': '0.67±0.03'}","{'Train': '0.95±0.01', 'Val': '0.81±0.06'}","{'Train': '1.00±0.00', 'Val': '0.80±0.07'}"
