,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '98.00±1.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '78.00±8.00'}","{'Train': '87.00±2.00', 'Val': '84.00±9.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±7.00'}"
Specificity,"{'Train': '99.00±1.00', 'Val': '88.00±6.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '79.00±1.00', 'Val': '74.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±8.00'}","{'Train': '100.00±0.00', 'Val': '86.00±7.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±5.00'}","{'Train': '83.00±1.00', 'Val': '79.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
MCC,"{'Train': '0.97±0.00', 'Val': '0.74±0.07'}","{'Train': '1.00±0.00', 'Val': '0.65±0.09'}","{'Train': '0.66±0.02', 'Val': '0.59±0.08'}","{'Train': '0.99±0.00', 'Val': '0.74±0.08'}","{'Train': '1.00±0.00', 'Val': '0.74±0.05'}"
