,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '92.00±1.00', 'Val': '82.00±4.00'}","{'Train': '100.00±0.00', 'Val': '80.00±6.00'}","{'Train': '100.00±0.00', 'Val': '85.00±2.00'}","{'Train': '99.00±0.00', 'Val': '85.00±2.00'}","{'Train': '100.00±0.00', 'Val': '84.00±2.00'}"
Specificity,"{'Train': '95.00±1.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±7.00'}","{'Train': '100.00±0.00', 'Val': '73.00±4.00'}","{'Train': '99.00±0.00', 'Val': '86.00±6.00'}","{'Train': '100.00±0.00', 'Val': '85.00±6.00'}"
Accuracy,"{'Train': '94.00±0.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±2.00'}","{'Train': '100.00±0.00', 'Val': '79.00±2.00'}","{'Train': '99.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±3.00'}"
MCC,"{'Train': '0.88±0.01', 'Val': '0.70±0.05'}","{'Train': '1.00±0.00', 'Val': '0.66±0.03'}","{'Train': '1.00±0.00', 'Val': '0.58±0.04'}","{'Train': '0.99±0.00', 'Val': '0.71±0.06'}","{'Train': '1.00±0.00', 'Val': '0.69±0.06'}"
