,svm,rf,knn,lr,mlp
svm,1.0,3.135939096378837e-25,1.4610116204187073e-24,3.316699202938986e-29,4.4277934359235256e-26
rf,3.135939096378837e-25,1.0,6.468397042797374e-21,1.6954087752975588e-23,4.140468462132056e-21
knn,1.4610116204186969e-24,6.468397042797328e-21,1.0,1.4366614267450313e-23,1.4366614267450313e-23
lr,3.316699202939033e-29,1.6954087752975708e-23,1.436661426745062e-23,1.0,1.9159230502083658e-27
mlp,4.4277934359235887e-26,4.140468462132115e-21,1.436661426745062e-23,1.9159230502083658e-27,1.0
