,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '79.00±6.00'}","{'Train': '100.00±0.00', 'Val': '93.00±2.00'}","{'Train': '98.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '90.00±1.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '96.00±2.00'}","{'Train': '100.00±0.00', 'Val': '97.00±2.00'}","{'Train': '100.00±0.00', 'Val': '72.00±4.00'}","{'Train': '99.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '92.00±1.00'}","{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '82.00±2.00'}","{'Train': '98.00±0.00', 'Val': '90.00±1.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.85±0.02'}","{'Train': '1.00±0.00', 'Val': '0.78±0.05'}","{'Train': '1.00±0.00', 'Val': '0.67±0.03'}","{'Train': '0.97±0.01', 'Val': '0.81±0.03'}","{'Train': '1.00±0.00', 'Val': '0.82±0.03'}"
