,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '79.00±6.00'}","{'Train': '95.00±0.00', 'Val': '93.00±3.00'}","{'Train': '99.00±0.00', 'Val': '85.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '90.00±6.00'}","{'Train': '100.00±0.00', 'Val': '90.00±8.00'}","{'Train': '82.00±1.00', 'Val': '66.00±5.00'}","{'Train': '100.00±0.00', 'Val': '85.00±5.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}","{'Train': '88.00±0.00', 'Val': '78.00±2.00'}","{'Train': '100.00±0.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.76±0.05'}","{'Train': '1.00±0.00', 'Val': '0.71±0.08'}","{'Train': '0.78±0.01', 'Val': '0.60±0.04'}","{'Train': '0.99±0.00', 'Val': '0.71±0.05'}","{'Train': '1.00±0.00', 'Val': '0.74±0.06'}"
