,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '97.00±1.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±2.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '92.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '78.00±3.00'}","{'Train': '98.00±0.00', 'Val': '91.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±8.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±2.00'}","{'Train': '100.00±0.00', 'Val': '84.00±3.00'}","{'Train': '97.00±1.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.82±0.06'}","{'Train': '1.00±0.00', 'Val': '0.74±0.05'}","{'Train': '1.00±0.00', 'Val': '0.68±0.05'}","{'Train': '0.95±0.01', 'Val': '0.79±0.06'}","{'Train': '1.00±0.00', 'Val': '0.79±0.07'}"
