,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '93.00±1.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '85.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}","{'Train': '97.00±1.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±5.00'}"
Specificity,"{'Train': '96.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '80.00±4.00'}","{'Train': '98.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
Accuracy,"{'Train': '95.00±1.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±1.00'}","{'Train': '100.00±0.00', 'Val': '83.00±3.00'}","{'Train': '97.00±1.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}"
MCC,"{'Train': '0.89±0.02', 'Val': '0.79±0.04'}","{'Train': '1.00±0.00', 'Val': '0.74±0.02'}","{'Train': '1.00±0.00', 'Val': '0.67±0.06'}","{'Train': '0.95±0.01', 'Val': '0.78±0.06'}","{'Train': '1.00±0.00', 'Val': '0.80±0.06'}"
