,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '98.00±1.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '84.00±4.00'}","{'Train': '93.00±1.00', 'Val': '90.00±8.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}"
Specificity,"{'Train': '98.00±1.00', 'Val': '89.00±6.00'}","{'Train': '100.00±0.00', 'Val': '89.00±6.00'}","{'Train': '79.00±2.00', 'Val': '74.00±6.00'}","{'Train': '100.00±0.00', 'Val': '89.00±7.00'}","{'Train': '100.00±0.00', 'Val': '88.00±8.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '86.00±5.00'}","{'Train': '86.00±1.00', 'Val': '82.00±7.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}"
MCC,"{'Train': '0.96±0.00', 'Val': '0.79±0.07'}","{'Train': '1.00±0.00', 'Val': '0.73±0.10'}","{'Train': '0.72±0.02', 'Val': '0.65±0.14'}","{'Train': '0.99±0.00', 'Val': '0.80±0.08'}","{'Train': '1.00±0.00', 'Val': '0.78±0.09'}"
