,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '91.00±1.00', 'Val': '80.00±5.00'}","{'Train': '100.00±0.00', 'Val': '79.00±7.00'}","{'Train': '100.00±0.00', 'Val': '84.00±3.00'}","{'Train': '99.00±0.00', 'Val': '84.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±1.00'}"
Specificity,"{'Train': '96.00±1.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '84.00±5.00'}","{'Train': '100.00±0.00', 'Val': '71.00±4.00'}","{'Train': '99.00±0.00', 'Val': '86.00±6.00'}","{'Train': '100.00±0.00', 'Val': '85.00±7.00'}"
Accuracy,"{'Train': '94.00±0.00', 'Val': '84.00±3.00'}","{'Train': '100.00±0.00', 'Val': '81.00±4.00'}","{'Train': '100.00±0.00', 'Val': '78.00±3.00'}","{'Train': '99.00±0.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±3.00'}"
MCC,"{'Train': '0.87±0.01', 'Val': '0.68±0.06'}","{'Train': '1.00±0.00', 'Val': '0.63±0.08'}","{'Train': '1.00±0.00', 'Val': '0.56±0.05'}","{'Train': '0.98±0.00', 'Val': '0.70±0.07'}","{'Train': '1.00±0.00', 'Val': '0.68±0.07'}"
