,svm,rf,knn,lr,mlp
svm,1.0,3.631197690925862e-51,1.7815145487785898e-56,6.470056709118829e-57,4.64560006679221e-64
rf,3.63119769092514e-51,1.0,3.692590765029434e-53,5.993454448828816e-55,5.45445190749528e-52
knn,1.7815145487783874e-56,3.6925907650303262e-53,1.0,1.3163343314808092e-51,2.3425328925695094e-54
lr,6.470056709118462e-57,5.9934544488298385e-55,1.3163343314804911e-51,1.0,6.470056709119259e-58
mlp,4.645600066791154e-64,5.454451907495125e-52,2.3425328925688438e-54,6.470056709118707e-58,1.0
