,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '96.00±1.00', 'Val': '87.00±4.00'}","{'Train': '99.00±0.00', 'Val': '86.00±9.00'}","{'Train': '94.00±1.00', 'Val': '87.00±4.00'}","{'Train': '96.00±1.00', 'Val': '87.00±6.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
Specificity,"{'Train': '98.00±1.00', 'Val': '88.00±6.00'}","{'Train': '99.00±0.00', 'Val': '81.00±7.00'}","{'Train': '88.00±1.00', 'Val': '73.00±3.00'}","{'Train': '96.00±1.00', 'Val': '89.00±6.00'}","{'Train': '100.00±0.00', 'Val': '87.00±6.00'}"
Accuracy,"{'Train': '97.00±1.00', 'Val': '88.00±3.00'}","{'Train': '99.00±0.00', 'Val': '83.00±4.00'}","{'Train': '91.00±0.00', 'Val': '80.00±2.00'}","{'Train': '96.00±1.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
MCC,"{'Train': '0.94±0.01', 'Val': '0.75±0.06'}","{'Train': '0.98±0.00', 'Val': '0.67±0.08'}","{'Train': '0.81±0.01', 'Val': '0.61±0.04'}","{'Train': '0.93±0.02', 'Val': '0.76±0.05'}","{'Train': '1.00±0.00', 'Val': '0.75±0.06'}"
