Sensitivity,Specificity,Accuracy,MCC
0.9795918367346939,0.6607142857142857,0.8095238095238095,0.664738003407905
0.8541666666666666,0.9464285714285714,0.9038461538461539,0.8078405915503513
0.9166666666666666,0.9285714285714286,0.9230769230769231,0.8452380952380952
0.875,0.8392857142857143,0.8557692307692307,0.7123010321661234
0.8541666666666666,0.9821428571428571,0.9230769230769231,0.8496913258822268
