Sensitivity,Specificity,Accuracy,MCC
0.9387755102040817,0.6607142857142857,0.7904761904761904,0.615867341574127
0.8333333333333334,0.9821428571428571,0.9134615384615384,0.8318858065683558
0.7708333333333334,1.0,0.8942307692307693,0.8026696748757698
0.9583333333333334,0.7142857142857143,0.8269230769230769,0.6833816357629298
0.875,0.8214285714285714,0.8461538461538461,0.6943650748294136
