,svm,rf,knn,lr,mlp
svm,1.0,2.738993814319588e-15,5.84622589720487e-11,4.4193179409348446e-29,2.8660927904145144e-22
rf,2.7389938143196044e-15,1.0,6.326159926669931e-10,5.783507754902323e-13,1.6918257789771643e-17
knn,5.846225897204829e-11,6.326159926669902e-10,1.0,1.127285791854437e-09,4.790658210829289e-10
lr,4.419317940934782e-29,5.783507754902249e-13,1.127285791854443e-09,1.0,5.966341700964005e-25
mlp,2.8660927904144946e-22,1.6918257789771733e-17,4.790658210829246e-10,5.966341700963962e-25,1.0
