Sensitivity,Specificity,Accuracy,MCC
0.8947368421052632,0.8571428571428571,0.8761061946902655,0.7525873508864037
0.8392857142857143,0.9107142857142857,0.875,0.7519206177414045
0.9107142857142857,0.8928571428571429,0.9017857142857143,0.8036995796652298
0.875,0.8928571428571429,0.8839285714285714,0.7679795983467751
0.8571428571428571,0.8035714285714286,0.8303571428571429,0.6616644225910907
