,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '98.00±1.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '82.00±4.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}","{'Train': '97.00±1.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
Specificity,"{'Train': '97.00±1.00', 'Val': '90.00±6.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '68.00±5.00'}","{'Train': '97.00±1.00', 'Val': '91.00±6.00'}","{'Train': '100.00±0.00', 'Val': '90.00±7.00'}"
Accuracy,"{'Train': '97.00±1.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '79.00±3.00'}","{'Train': '97.00±1.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}"
MCC,"{'Train': '0.95±0.01', 'Val': '0.79±0.05'}","{'Train': '1.00±0.00', 'Val': '0.71±0.06'}","{'Train': '1.00±0.00', 'Val': '0.60±0.06'}","{'Train': '0.94±0.01', 'Val': '0.80±0.07'}","{'Train': '1.00±0.00', 'Val': '0.80±0.08'}"
