Sensitivity,Specificity,Accuracy,MCC
0.8421052631578947,0.9107142857142857,0.8761061946902655,0.7542386256242785
0.875,0.8571428571428571,0.8660714285714286,0.7322596170283204
0.8571428571428571,0.9285714285714286,0.8928571428571429,0.7877263614433762
0.8928571428571429,0.875,0.8839285714285714,0.7679795983467751
0.8214285714285714,0.8571428571428571,0.8392857142857143,0.6790046053972701
