,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±3.00'}","{'Train': '91.00±1.00', 'Val': '85.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±2.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '87.00±5.00'}","{'Train': '100.00±0.00', 'Val': '83.00±2.00'}","{'Train': '83.00±2.00', 'Val': '70.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±2.00'}","{'Train': '87.00±1.00', 'Val': '77.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.74±0.07'}","{'Train': '1.00±0.00', 'Val': '0.67±0.04'}","{'Train': '0.75±0.02', 'Val': '0.55±0.04'}","{'Train': '1.00±0.00', 'Val': '0.76±0.04'}","{'Train': '1.00±0.00', 'Val': '0.76±0.04'}"
