,svm,rf,knn,lr,mlp
svm,1.0,2.2833654637683262e-17,2.36282652236346e-22,3.406474086358825e-21,6.965068326171869e-25
rf,2.28336546376831e-17,1.0,2.28336546376831e-17,9.165277236669318e-17,1.1511875492407603e-18
knn,2.36282652236346e-22,2.2833654637683262e-17,1.0,3.406474086358825e-21,3.5575869533414164e-20
lr,3.406474086358806e-21,9.165277236669124e-17,3.406474086358806e-21,1.0,8.38594226471082e-24
mlp,6.965068326171917e-25,1.1511875492407603e-18,3.5575869533414164e-20,8.38594226471106e-24,1.0
