,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '99.00±1.00', 'Val': '89.00±5.00'}","{'Train': '100.00±0.00', 'Val': '78.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±5.00'}","{'Train': '100.00±0.00', 'Val': '86.00±6.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '58.00±5.00'}","{'Train': '99.00±0.00', 'Val': '87.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
Accuracy,"{'Train': '99.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '73.00±5.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
MCC,"{'Train': '0.98±0.00', 'Val': '0.76±0.08'}","{'Train': '1.00±0.00', 'Val': '0.72±0.04'}","{'Train': '1.00±0.00', 'Val': '0.50±0.09'}","{'Train': '0.99±0.00', 'Val': '0.73±0.09'}","{'Train': '1.00±0.00', 'Val': '0.75±0.06'}"
