,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '87.00±7.00'}","{'Train': '100.00±0.00', 'Val': '81.00±10.00'}","{'Train': '86.00±1.00', 'Val': '86.00±7.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±5.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '89.00±5.00'}","{'Train': '100.00±0.00', 'Val': '86.00±4.00'}","{'Train': '77.00±1.00', 'Val': '75.00±5.00'}","{'Train': '100.00±0.00', 'Val': '86.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±6.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '88.00±6.00'}","{'Train': '100.00±0.00', 'Val': '83.00±5.00'}","{'Train': '82.00±1.00', 'Val': '81.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.76±0.11'}","{'Train': '1.00±0.00', 'Val': '0.67±0.09'}","{'Train': '0.64±0.02', 'Val': '0.62±0.08'}","{'Train': '1.00±0.00', 'Val': '0.74±0.07'}","{'Train': '1.00±0.00', 'Val': '0.76±0.10'}"
