,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '97.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '83.00±5.00'}","{'Train': '95.00±1.00', 'Val': '92.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±6.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}"
Specificity,"{'Train': '94.00±0.00', 'Val': '86.00±4.00'}","{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '75.00±1.00', 'Val': '66.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±7.00'}","{'Train': '100.00±0.00', 'Val': '87.00±6.00'}"
Accuracy,"{'Train': '95.00±0.00', 'Val': '88.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±2.00'}","{'Train': '84.00±1.00', 'Val': '78.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
MCC,"{'Train': '0.91±0.01', 'Val': '0.76±0.05'}","{'Train': '1.00±0.00', 'Val': '0.74±0.05'}","{'Train': '0.70±0.02', 'Val': '0.60±0.05'}","{'Train': '1.00±0.00', 'Val': '0.77±0.08'}","{'Train': '1.00±0.00', 'Val': '0.76±0.07'}"
