,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '81.00±3.00'}","{'Train': '99.00±0.00', 'Val': '77.00±7.00'}","{'Train': '93.00±2.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '84.00±5.00'}","{'Train': '100.00±0.00', 'Val': '86.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '100.00±0.00', 'Val': '94.00±2.00'}","{'Train': '79.00±1.00', 'Val': '58.00±3.00'}","{'Train': '100.00±0.00', 'Val': '85.00±6.00'}","{'Train': '100.00±0.00', 'Val': '86.00±6.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '86.00±2.00'}","{'Train': '99.00±0.00', 'Val': '86.00±4.00'}","{'Train': '86.00±1.00', 'Val': '72.00±4.00'}","{'Train': '100.00±0.00', 'Val': '84.00±4.00'}","{'Train': '100.00±0.00', 'Val': '86.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.72±0.05'}","{'Train': '0.99±0.00', 'Val': '0.73±0.07'}","{'Train': '0.72±0.02', 'Val': '0.48±0.08'}","{'Train': '1.00±0.00', 'Val': '0.69±0.07'}","{'Train': '1.00±0.00', 'Val': '0.72±0.06'}"
