,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '76.00±6.00'}","{'Train': '96.00±1.00', 'Val': '91.00±4.00'}","{'Train': '100.00±0.00', 'Val': '85.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±2.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '89.00±6.00'}","{'Train': '100.00±0.00', 'Val': '91.00±5.00'}","{'Train': '80.00±2.00', 'Val': '63.00±6.00'}","{'Train': '100.00±0.00', 'Val': '85.00±5.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '84.00±4.00'}","{'Train': '87.00±1.00', 'Val': '76.00±4.00'}","{'Train': '100.00±0.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.76±0.06'}","{'Train': '1.00±0.00', 'Val': '0.68±0.08'}","{'Train': '0.76±0.02', 'Val': '0.56±0.09'}","{'Train': '1.00±0.00', 'Val': '0.71±0.05'}","{'Train': '1.00±0.00', 'Val': '0.73±0.05'}"
