,svm,rf,knn,lr,mlp
svm,1.0,9.362861845388208e-83,9.362861845388208e-83,9.362861845388208e-83,9.362861845388208e-83
rf,9.362861845387675e-83,1.0,1.6719396152479172e-84,1.6719396152479172e-84,1.6719396152479172e-84
knn,9.362861845387675e-83,1.6719396152479172e-84,1.0,1.6719396152479172e-84,1.6719396152479172e-84
lr,9.362861845387675e-83,1.6719396152479172e-84,1.6719396152479172e-84,1.0,1.6719396152479172e-84
mlp,9.362861845387675e-83,1.6719396152479172e-84,1.6719396152479172e-84,1.6719396152479172e-84,1.0
