,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '84.00±6.00'}","{'Train': '93.00±2.00', 'Val': '90.00±5.00'}","{'Train': '99.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}","{'Train': '82.00±2.00', 'Val': '73.00±7.00'}","{'Train': '100.00±0.00', 'Val': '89.00±4.00'}","{'Train': '100.00±0.00', 'Val': '88.00±5.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '86.00±4.00'}","{'Train': '87.00±1.00', 'Val': '81.00±3.00'}","{'Train': '99.00±0.00', 'Val': '89.00±1.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.78±0.03'}","{'Train': '1.00±0.00', 'Val': '0.73±0.08'}","{'Train': '0.75±0.01', 'Val': '0.64±0.06'}","{'Train': '0.99±0.00', 'Val': '0.78±0.03'}","{'Train': '1.00±0.00', 'Val': '0.78±0.05'}"
