,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '97.00±1.00', 'Val': '85.00±4.00'}","{'Train': '100.00±0.00', 'Val': '77.00±7.00'}","{'Train': '90.00±1.00', 'Val': '84.00±6.00'}","{'Train': '99.00±0.00', 'Val': '86.00±6.00'}","{'Train': '100.00±0.00', 'Val': '86.00±5.00'}"
Specificity,"{'Train': '99.00±1.00', 'Val': '85.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±1.00'}","{'Train': '85.00±1.00', 'Val': '75.00±8.00'}","{'Train': '100.00±0.00', 'Val': '83.00±4.00'}","{'Train': '100.00±0.00', 'Val': '83.00±5.00'}"
Accuracy,"{'Train': '98.00±0.00', 'Val': '85.00±3.00'}","{'Train': '100.00±0.00', 'Val': '82.00±4.00'}","{'Train': '88.00±1.00', 'Val': '79.00±6.00'}","{'Train': '100.00±0.00', 'Val': '85.00±5.00'}","{'Train': '100.00±0.00', 'Val': '84.00±5.00'}"
MCC,"{'Train': '0.95±0.01', 'Val': '0.70±0.06'}","{'Train': '1.00±0.00', 'Val': '0.64±0.07'}","{'Train': '0.76±0.01', 'Val': '0.59±0.13'}","{'Train': '0.99±0.00', 'Val': '0.70±0.10'}","{'Train': '1.00±0.00', 'Val': '0.69±0.10'}"
