,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '91.00±3.00'}","{'Train': '99.00±0.00', 'Val': '82.00±4.00'}","{'Train': '100.00±0.00', 'Val': '90.00±2.00'}","{'Train': '97.00±0.00', 'Val': '88.00±6.00'}","{'Train': '100.00±0.00', 'Val': '89.00±5.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '85.00±5.00'}","{'Train': '100.00±0.00', 'Val': '90.00±5.00'}","{'Train': '100.00±0.00', 'Val': '67.00±3.00'}","{'Train': '97.00±1.00', 'Val': '86.00±6.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '78.00±2.00'}","{'Train': '97.00±1.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.76±0.05'}","{'Train': '0.99±0.00', 'Val': '0.73±0.07'}","{'Train': '1.00±0.00', 'Val': '0.58±0.04'}","{'Train': '0.94±0.01', 'Val': '0.75±0.08'}","{'Train': '1.00±0.00', 'Val': '0.77±0.05'}"
