,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '83.00±3.00'}","{'Train': '95.00±1.00', 'Val': '90.00±4.00'}","{'Train': '99.00±0.00', 'Val': '87.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '90.00±4.00'}","{'Train': '78.00±2.00', 'Val': '71.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '89.00±2.00'}","{'Train': '100.00±0.00', 'Val': '87.00±2.00'}","{'Train': '86.00±1.00', 'Val': '80.00±4.00'}","{'Train': '100.00±0.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.78±0.04'}","{'Train': '1.00±0.00', 'Val': '0.73±0.04'}","{'Train': '0.73±0.02', 'Val': '0.62±0.07'}","{'Train': '0.99±0.00', 'Val': '0.75±0.06'}","{'Train': '1.00±0.00', 'Val': '0.76±0.06'}"
