,svm,rf,knn,lr,mlp
svm,1.0,8.147245034930472e-19,1.1867495198061138e-16,3.1766617945284287e-21,9.950097608817123e-28
rf,8.147245034930529e-19,1.0,3.545561281450787e-16,7.244734620052867e-19,2.8040357118791894e-20
knn,1.1867495198061221e-16,3.545561281450831e-16,1.0,5.5049397361711606e-18,7.143155525408002e-17
lr,3.1766617945284516e-21,7.244734620052816e-19,5.50493973617116e-18,1.0,6.393075543226994e-21
mlp,9.95009760881698e-28,2.80403571187915e-20,7.143155525408002e-17,6.393075543226994e-21,1.0
