,svm,rf,knn,lr,mlp
svm,1.0,1.3297761714062864e-08,4.4912273904489374e-26,1.6477463565596385e-43,1.1757560527729318e-43
rf,1.329776171406225e-08,1.0,1.1198115127632947e-08,7.818503805327347e-09,2.5268117624217164e-08
knn,4.491227390447856e-26,1.1198115127631953e-08,1.0,6.072739704556643e-20,9.341120204373113e-23
lr,1.6477463565593106e-43,7.818503805328596e-09,6.072739704557902e-20,1.0,1.1134545878093602e-49
mlp,1.1757560527731488e-43,2.5268117624226498e-08,9.341120204374165e-23,1.1134545878096925e-49,1.0
