,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '100.00±0.00', 'Val': '91.00±2.00'}","{'Train': '100.00±0.00', 'Val': '82.00±5.00'}","{'Train': '100.00±0.00', 'Val': '93.00±4.00'}","{'Train': '100.00±0.00', 'Val': '90.00±3.00'}","{'Train': '100.00±0.00', 'Val': '92.00±2.00'}"
Specificity,"{'Train': '100.00±0.00', 'Val': '93.00±1.00'}","{'Train': '100.00±0.00', 'Val': '93.00±5.00'}","{'Train': '100.00±0.00', 'Val': '68.00±7.00'}","{'Train': '100.00±0.00', 'Val': '92.00±3.00'}","{'Train': '100.00±0.00', 'Val': '91.00±2.00'}"
Accuracy,"{'Train': '100.00±0.00', 'Val': '92.00±1.00'}","{'Train': '100.00±0.00', 'Val': '88.00±3.00'}","{'Train': '100.00±0.00', 'Val': '79.00±3.00'}","{'Train': '100.00±0.00', 'Val': '92.00±1.00'}","{'Train': '100.00±0.00', 'Val': '92.00±1.00'}"
MCC,"{'Train': '1.00±0.00', 'Val': '0.84±0.03'}","{'Train': '1.00±0.00', 'Val': '0.76±0.06'}","{'Train': '1.00±0.00', 'Val': '0.62±0.06'}","{'Train': '1.00±0.00', 'Val': '0.83±0.03'}","{'Train': '1.00±0.00', 'Val': '0.83±0.01'}"
