,svm,rf,knn,lr,mlp
svm,1.0,1.6425769389089525e-19,6.04104914804883e-16,4.27091159456078e-25,9.823383763111065e-28
rf,1.6425769389089525e-19,1.0,3.729696038959625e-10,3.69835102461079e-16,1.8635624118700033e-17
knn,6.0410491480488255e-16,3.7296960389596214e-10,1.0,4.421843261343883e-17,6.0410491480488255e-16
lr,4.270911594560748e-25,3.698351024610786e-16,4.4218432613438314e-17,1.0,4.734935248958678e-28
mlp,9.823383763111065e-28,1.8635624118700033e-17,6.04104914804883e-16,4.734935248958745e-28,1.0
