,svm,rf,knn,lr,mlp
svm,1.0,8.400955051583943e-18,2.752297115927274e-19,7.144908751393865e-23,7.144908751393865e-23
rf,8.400955051583943e-18,1.0,3.120354733445463e-17,5.321647001283706e-18,5.321647001283706e-18
knn,2.7522971159272704e-19,3.120354733445419e-17,1.0,1.4610116204186969e-24,1.4610116204186969e-24
lr,7.144908751393814e-23,5.3216470012836304e-18,1.4610116204187073e-24,1.0,1.5329896146465453e-27
mlp,7.144908751393814e-23,5.3216470012836304e-18,1.4610116204187073e-24,1.5329896146465453e-27,1.0
