,svm,rf,knn,lr,mlp
svm,1.0,2.738993814319578e-15,5.2930080334131e-16,4.078721107226978e-25,2.1809173282794313e-22
rf,2.738993814319613e-15,1.0,1.1153915903688277e-16,9.199516230232728e-17,5.036908152477698e-16
knn,5.293008033413171e-16,1.1153915903688198e-16,1.0,1.3126330589624117e-20,9.994139586659347e-19
lr,4.07872110722701e-25,9.199516230232728e-17,1.3126330589624304e-20,1.0,3.405084473490338e-26
mlp,2.180917328279447e-22,5.036908152477668e-16,9.994139586659201e-19,3.4050844734903137e-26,1.0
