,svm,rf,knn,lr,mlp
svm,1.0,3.8274341577222226e-22,2.015082364840635e-46,5.548526754360703e-52,4.277082856556738e-61
rf,3.827434157721325e-22,1.0,3.681578797688188e-21,3.681578797688188e-21,5.581748499722476e-21
knn,2.015082364840808e-46,3.681578797688738e-21,1.0,2.052024250192181e-40,4.299613901308402e-42
lr,5.548526754361569e-52,3.681578797688738e-21,2.052024250192181e-40,1.0,4.027522144069052e-61
mlp,4.27708285655613e-61,5.5817484997216034e-21,4.2996139013071755e-42,4.0275221440671064e-61,1.0
