,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '92.00±1.00', 'Val': '83.00±4.00'}","{'Train': '100.00±0.00', 'Val': '82.00±1.00'}","{'Train': '91.00±1.00', 'Val': '86.00±2.00'}","{'Train': '100.00±0.00', 'Val': '86.00±5.00'}","{'Train': '100.00±0.00', 'Val': '88.00±4.00'}"
Specificity,"{'Train': '93.00±1.00', 'Val': '87.00±3.00'}","{'Train': '100.00±0.00', 'Val': '82.00±2.00'}","{'Train': '82.00±1.00', 'Val': '71.00±4.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}","{'Train': '100.00±0.00', 'Val': '85.00±4.00'}"
Accuracy,"{'Train': '93.00±1.00', 'Val': '85.00±0.00'}","{'Train': '100.00±0.00', 'Val': '82.00±1.00'}","{'Train': '87.00±1.00', 'Val': '79.00±2.00'}","{'Train': '100.00±0.00', 'Val': '86.00±3.00'}","{'Train': '100.00±0.00', 'Val': '86.00±2.00'}"
MCC,"{'Train': '0.85±0.01', 'Val': '0.71±0.01'}","{'Train': '1.00±0.00', 'Val': '0.64±0.02'}","{'Train': '0.74±0.01', 'Val': '0.58±0.03'}","{'Train': '1.00±0.00', 'Val': '0.71±0.06'}","{'Train': '1.00±0.00', 'Val': '0.73±0.04'}"
