,svm,rf,knn,lr,mlp
svm,1.0,7.181261802189358e-32,1.3767028016119363e-41,6.3008244250343845e-49,3.2270876076671075e-62
rf,7.181261802189563e-32,1.0,3.562076811734016e-38,1.0983070169511653e-37,1.879364821741396e-34
knn,1.376702801611644e-41,3.5620768117343703e-38,1.0,2.9596464334874388e-46,1.0924222507081232e-43
lr,6.300824425035369e-49,1.0983070169514463e-37,2.9596464334877744e-46,1.0,2.2920183479255155e-51
mlp,3.227087607667199e-62,1.8793648217417164e-34,1.0924222507084332e-43,2.2920183479259712e-51,1.0
