Sensitivity,Specificity,Accuracy,MCC
0.7755102040816326,1.0,0.8952380952380953,0.8051010081115663
0.9791666666666666,0.5357142857142857,0.7403846153846154,0.5611502761190871
0.7083333333333334,0.9642857142857143,0.8461538461538461,0.7048197858988211
0.875,0.8392857142857143,0.8557692307692307,0.7123010321661234
0.8333333333333334,0.9107142857142857,0.875,0.7486573639679515
