,svm,rf,knn,lr,mlp
svm,1.0,6.788692238607729e-15,1.3397261573797762e-12,3.104313647137733e-16,3.104313647137733e-16
rf,6.78869223860768e-15,1.0,1.072736432637866e-12,2.6429515243159606e-16,1.5269821036009468e-18
knn,1.339726157379776e-12,1.072736432637873e-12,1.0,1.2324513685206392e-11,1.2324513685206392e-11
lr,3.104313647137777e-16,2.6429515243159985e-16,1.2324513685206641e-11,1.0,1.9159230502083658e-27
mlp,3.104313647137777e-16,1.5269821036009794e-18,1.2324513685206641e-11,1.9159230502083658e-27,1.0
