,svm,rf,knn,lr,mlp
Sensitivity,"{'Train': '98.00±0.00', 'Val': '87.00±4.00'}","{'Train': '100.00±0.00', 'Val': '82.00±5.00'}","{'Train': '97.00±1.00', 'Val': '94.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}","{'Train': '100.00±0.00', 'Val': '89.00±3.00'}"
Specificity,"{'Train': '99.00±0.00', 'Val': '90.00±7.00'}","{'Train': '100.00±0.00', 'Val': '88.00±6.00'}","{'Train': '76.00±2.00', 'Val': '55.00±7.00'}","{'Train': '100.00±0.00', 'Val': '89.00±10.00'}","{'Train': '100.00±0.00', 'Val': '88.00±9.00'}"
Accuracy,"{'Train': '99.00±0.00', 'Val': '88.00±5.00'}","{'Train': '100.00±0.00', 'Val': '85.00±5.00'}","{'Train': '87.00±1.00', 'Val': '75.00±5.00'}","{'Train': '100.00±0.00', 'Val': '89.00±6.00'}","{'Train': '100.00±0.00', 'Val': '88.00±6.00'}"
MCC,"{'Train': '0.98±0.00', 'Val': '0.77±0.10'}","{'Train': '1.00±0.00', 'Val': '0.71±0.10'}","{'Train': '0.75±0.02', 'Val': '0.53±0.09'}","{'Train': '1.00±0.00', 'Val': '0.77±0.12'}","{'Train': '1.00±0.00', 'Val': '0.77±0.11'}"
