,svm,rf,knn,lr,mlp
svm,1.0,4.177504355075012e-21,2.0181357301981378e-44,3.3945714336116225e-46,5.190280488896112e-53
rf,4.177504355075517e-21,1.0,1.8166054208187822e-19,5.730457432923812e-20,1.8166054208187822e-19
knn,2.01813573019874e-44,1.8166054208185626e-19,1.0,1.0727809995561084e-37,1.619683035813161e-42
lr,3.3945714336123945e-46,5.730457432924422e-20,1.0727809995560627e-37,1.0,4.115067492371336e-58
mlp,5.190280488896038e-53,1.8166054208185626e-19,1.619683035813161e-42,4.1150674923708675e-58,1.0
