,svm,rf,knn,lr,mlp
svm,1.0,1.540530713304734e-19,9.00511965093633e-44,2.144710400554818e-57,1.2921153651969641e-55
rf,1.5405307133056206e-19,1.0,1.219495507758579e-18,2.2201766162334647e-19,1.6768063231680756e-18
knn,9.005119650937103e-44,1.2194955077583016e-18,1.0,6.467724269754911e-41,1.0970872730539478e-35
lr,2.1447104005553672e-57,2.2201766162332755e-19,6.467724269757013e-41,1.0,1.1742514466672947e-66
mlp,1.2921153651974778e-55,1.6768063231676587e-18,1.0970872730540286e-35,1.1742514466671612e-66,1.0
