,svm,rf,knn,lr,mlp
svm,1.0,8.810737873206587e-17,5.4970210901877615e-45,2.528046633355706e-48,2.9996393081350895e-51
rf,8.810737873208278e-17,1.0,1.177185481835608e-15,8.766274864730203e-16,8.766274864730203e-16
knn,5.4970210901898673e-45,1.1771854818358339e-15,1.0,1.1960339579867746e-37,7.911689574476428e-40
lr,2.5280466333567116e-48,8.766274864734875e-16,1.1960339579872489e-37,1.0,3.4424104926484536e-62
mlp,2.999639308136155e-51,8.766274864734875e-16,7.911689574478005e-40,3.4424104926484536e-62,1.0
